urls,title,company_name,experience,location,keyskills
https://www.naukri.com/job-listings-mf-support-analyst-diverse-lynx-bengaluru-bangalore-1-to-5-years-070520500719?src=jobsearchDesk&sid=16068097788953149&xp=3&px=13,MF Support Analyst,Diverse Lynx,1-5 Yrs,Bengaluru,"IT Skills,Mainframe,RCA,JCL,Interpersonal skills,Production support,Support Analyst,Db2"
https://www.naukri.com/job-listings-automation-ram-consultancy-and-services-bengaluru-bangalore-1-to-6-years-081117501820?src=jobsearchDesk&sid=16068097788953149&xp=4&px=13,Automation,Ram Consultancy and Services,1-6 Yrs,Bengaluru,"Computer science,Db2,Cics,Control system,Debugging,JES2,MVS,Stores"
https://www.naukri.com/job-listings-automations-systems-programmer-shreyas-integrated-systems-bengaluru-bangalore-2-to-7-years-051016500589?src=jobsearchDesk&sid=16068097788953149&xp=5&px=13,Automations- Systems Programmer,Shreyas Integrated Systems,2-7 Yrs,Bengaluru,"ispf,sdsf,jcl,clist,rexx,systems programmer,panel designing,jes2"
https://www.naukri.com/job-listings-pcm-systems-programmer-performance-and-capacity-shreyas-integrated-systems-bengaluru-bangalore-2-to-6-years-051016500112?src=jobsearchDesk&sid=16068097788953149&xp=6&px=13,PCM-Systems Programmer(Performance and Capacity),Shreyas Integrated Systems,2-6 Yrs,Bengaluru,"sdsf,jcl,tuning,sas,capacity planning,configuration,omegamon,debugging"
https://www.naukri.com/job-listings-cics-system-programmer-installing-upgrading-best-infosystems-ltd-chennai-delhi-ncr-bengaluru-bangalore-hyderabad-secunderabad-7-to-12-years-090919901227?src=jobsearchDesk&sid=16068097788953149&xp=7&px=13,CICS System Programmer - Installing/upgrading,Best Infosystems Ltd,7-12 Yrs,"Chennai, Delhi NCR, Bengaluru, Hyderabad","system programming,CICS,System Administration"
https://www.naukri.com/job-listings-dam-professionals-bangalore-hyderabad-mumbai-gurgaon-anlage-infotech-i-pvt-ltd-mumbai-bengaluru-bangalore-hyderabad-secunderabad-gurgaon-3-to-8-years-191120000324?src=jobsearchDesk&sid=16068097788953149&xp=8&px=13,DAM Professionals Bangalore/Hyderabad/Mumbai/Gurgaon,Anlage Infotech (I) Pvt. Ltd.,3-8 Yrs,"Mumbai, Bengaluru, Hyderabad, Gurgaon","DAM,DAtabase activity Monitoring,Guardium,Imperva"
https://www.naukri.com/job-listings-practice-head-rpa-sunera-technologies-pvt-ltd-unit-ii-bengaluru-bangalore-hyderabad-secunderabad-10-to-15-years-171120005144?src=jobsearchDesk&sid=16068097788953149&xp=9&px=13,Practice Head -RPA,SUNERA TECHNOLOGIES PVT LTD ( UNIT-II),10-15 Yrs,"Bengaluru, Hyderabad","RPA,PRACTICE LEAD,DELIVERY MANAGER,PRACTICE MANAGER,SENIOR MANAGER"
https://www.naukri.com/job-listings-rpa-developer-cerentral-consultants-pvt-ltd-bengaluru-bangalore-3-to-6-years-231120601348?src=jobsearchDesk&sid=16068097788953149&xp=10&px=13,RPA Developer,Cerentral Consultants Pvt Ltd,3-6 Yrs,Bengaluru,"Automation anywhere,RPA,Developer,UI path,Blue prism"
https://www.naukri.com/job-listings-natural-adabas-developer-sp-staffing-services-private-limited-bengaluru-bangalore-4-to-7-years-191120004171?src=jobsearchDesk&sid=16068097788953149&xp=11&px=13,Natural Adabas Developer,SP Staffing Services Private Limited,4-7 Yrs,Bengaluru,Natural Adabas
https://www.naukri.com/job-listings-sd3-data-spectrum-talent-management-bengaluru-bangalore-3-to-7-years-210820500105?src=jobsearchDesk&sid=16068097788953149&xp=12&px=13,SD3 Data,Spectrum Talent Management,3-7 Yrs,Bengaluru,SD3 Data
https://www.naukri.com/job-listings-api-automaton-with-as400-talent-power-consulting-bengaluru-bangalore-4-to-8-years-281120500896?src=jobsearchDesk&sid=16068097788953149&xp=13&px=13,API Automaton with AS400,Talent Power Consulting,4-8 Yrs,Bengaluru,"Maven,Automation,Manual testing,TDD,XML,Consulting,AS400,HTML"
https://www.naukri.com/job-listings-business-system-analyst-apptio-inc-bengaluru-bangalore-5-to-7-years-281120500193?src=jobsearchDesk&sid=16068097788953149&xp=14&px=13,Business System Analyst,Apptio INC,5-7 Yrs,Bengaluru,"Computer science,Business System Analyst,Analyst,Customer service orientation,Configuration management,Analytical,Project management,Design development"
https://www.naukri.com/job-listings-software-engineer-bpm-ecm-natwest-group-bengaluru-bangalore-3-to-6-years-251120501037?src=jobsearchDesk&sid=16068097788953149&xp=15&px=13,Software Engineer BPM / ECM,NatWest Group,3-6 Yrs,Bengaluru,"Unix,cmod,Automation,Software design,Filenet,Oracle SQL,Coding,Analytical"
https://www.naukri.com/job-listings-ibm-z-os-accenture-solutions-pvt-ltd-bengaluru-bangalore-2-to-5-years-211120901032?src=jobsearchDesk&sid=16068097788953149&xp=16&px=13,IBM z/OS,Accenture Solutions Pvt Ltd,2-5 Yrs,Bengaluru,"Computer science,Monitoring tools,Consulting,Automation tools,Control-M,CA7,Scheduling,System monitoring"
https://www.naukri.com/job-listings-program-manager-tth-domain-experience-mindtree-limited-bengaluru-bangalore-15-to-16-years-201120501261?src=jobsearchDesk&sid=16068097788953149&xp=17&px=13,Program Manager - TTH Domain Experience,Mindtree Limited,15-16 Yrs,Bengaluru,"IT services,Service delivery,Hospitality,Root cause analysis,Process optimization,Executive,Web technologies,Infrastructure management"
https://www.naukri.com/job-listings-exstream-v9-v16-lead-mindtree-limited-bengaluru-bangalore-4-to-8-years-181120500596?src=jobsearchDesk&sid=16068097788953149&xp=18&px=13,Exstream v9/v16- Lead,Mindtree Limited,4-8 Yrs,Bengaluru,"Unix,Risk assessment,Cobol,Debugging,SMS,Agile,HTML,Test cases"
https://www.naukri.com/job-listings-servicenow-developer-c2h-dynpro-india-pvt-ltd-bengaluru-bangalore-5-to-9-years-141020600647?src=jobsearchDesk&sid=16068097788953149&xp=19&px=13,Servicenow Developer (C2H),Dynpro India Pvt. Ltd.,5-9 Yrs,Bengaluru,"IT Skills,Java,Testing,Project Management,Oracle,SAP,BPO,project management"
https://www.naukri.com/job-listings-rpa-developer-bpm-blue-prism-career-infosystem-bengaluru-bangalore-5-to-8-years-140820900343?src=jobsearchDesk&sid=16068097788953149&xp=20&px=13,RPA Developer - BPM/Blue Prism,Career Infosystem,5-8 Yrs,Bengaluru,"IT Skills,Testing,C#,RPA,Windows Applications,RPA Developer,Automation Anywhere,XML"
https://www.naukri.com/job-listings-rpa-developer-bpm-blue-prism-career-infosystem-bengaluru-bangalore-5-to-8-years-140820900343?src=jobsearchDesk&sid=16068097858865918&xp=1&px=14,RPA Developer - BPM/Blue Prism,Career Infosystem,5-8 Yrs,Bengaluru,"IT Skills,Testing,C#,RPA,Windows Applications,RPA Developer,Automation Anywhere,XML"
https://www.naukri.com/job-listings-rpa-developer-solution-design-career-infosystem-bengaluru-bangalore-4-to-8-years-160620902622?src=jobsearchDesk&sid=16068097858865918&xp=2&px=14,RPA Developer - Solution Design,Career Infosystem,4-8 Yrs,Bengaluru,"RESTful API,Java,RPA,Solution Integration,UAT,Webservices,Solution Design,RPA Implementation"
https://www.naukri.com/job-listings-java-fullstack-developer-c2h-dynpro-india-pvt-ltd-bengaluru-bangalore-5-to-9-years-121020601842?src=jobsearchDesk&sid=16068097858865918&xp=3&px=14,Java Fullstack Developer ( C2H),Dynpro India Pvt. Ltd.,5-9 Yrs,Bengaluru,"IT Skills,Java,J2EE,Testing,Cloud,CSS,Fullstack Development,SAP"
https://www.naukri.com/job-listings-cmm-implementor-unix-c-c-cobol-attra-infotech-pvt-ltd-pune-bengaluru-bangalore-5-to-10-years-121120001266?src=jobsearchDesk&sid=16068097858865918&xp=4&px=14,CMM Implementor – Unix (C/C++/Cobol),Attra Infotech Pvt Ltd,5-10 Yrs,"Pune, Bengaluru","IT Skills,Oracle,Mainframe,Unix,C++,C,Shell Scripting,Programming"
https://www.naukri.com/job-listings-urgent-hiring-for-etl-datastage-developer-5-9-years-bangalore-pune-veritis-solutions-india-pvt-ltd-pune-bengaluru-bangalore-5-to-10-years-131120001963?src=jobsearchDesk&sid=16068097858865918&xp=5&px=14,Urgent Hiring For ETL DataStage Developer_5-9 Years_Bangalore Pune,Veritis Solutions India Pvt. Ltd.,5-10 Yrs,"Pune, Bengaluru","ibm datastage,Datastage,ETL"
https://www.naukri.com/job-listings-urgent-opening-mnc-client-mainframes-developer-bang-hyderabad-orcapod-consulting-services-private-limited-bengaluru-bangalore-hyderabad-secunderabad-6-to-11-years-031120601568?src=jobsearchDesk&sid=16068097858865918&xp=6&px=14,urgent opening_MNC CLIENT_MAINFRAMES DEVELOPER_BANG/HYDERABAD,Orcapod Consulting Services Private Limited,6-11 Yrs,"Bengaluru, Hyderabad","IT Skills,Software Development,Testing,JCL,Software Development,Life Cycle,IDMS,System Design"
https://www.naukri.com/job-listings-urgent-opening-mnc-client-mainframes-developer-bang-hyderabad-orcapod-consulting-services-private-limited-bengaluru-bangalore-hyderabad-secunderabad-6-to-11-years-031120001567?src=jobsearchDesk&sid=16068097858865918&xp=7&px=14,urgent opening_MNC CLIENT_MAINFRAMES DEVELOPER_BANG/HYDERABAD,Orcapod Consulting Services Private Limited,6-11 Yrs,"Bengaluru, Hyderabad","IT Skills,Software Development,Testing,JCL,Software Development,Life Cycle,IDMS,System Design"
https://www.naukri.com/job-listings-transformation-lead-qualitest-group-bengaluru-bangalore-8-to-10-years-210920500714?src=jobsearchDesk&sid=16068097858865918&xp=8&px=14,Transformation Lead,QualiTest Group,8-10 Yrs,Bengaluru,"IT Skills,Testing,DevOps,Mainframe,Automation,Testing tools,Functional testing,Test planning"
https://www.naukri.com/job-listings-principal-support-engineer-precisely-bengaluru-bangalore-3-to-6-years-191020500360?src=jobsearchDesk&sid=16068097858865918&xp=9&px=14,Principal Support Engineer,Precisely,3-6 Yrs,Bengaluru,"IT Skills,Java,Cloud,Oracle,Mainframe,Azure,Unix,Aix"
https://www.naukri.com/job-listings-it-auditor-northern-operating-services-pvt-ltd-bengaluru-bangalore-3-to-6-years-191020002587?src=jobsearchDesk&sid=16068097858865918&xp=10&px=14,IT Auditor,"Northern Operating Services, Pvt Ltd",3-6 Yrs,Bengaluru,"IT Audit,Internal Control,Auditing,Cisa,Itgc,Cobit,Accounting,Coso"
https://www.naukri.com/job-listings-business-analyst-implementations-itc-infotech-india-ltd-bengaluru-bangalore-2-to-6-years-131020500167?src=jobsearchDesk&sid=16068097858865918&xp=11&px=14,Business Analyst (Implementations),ITC Infotech India Ltd.,2-6 Yrs,Bengaluru,"IT Skills,Java,Python,Oracle,HTML,Mainframe,Unix,Db2"
https://www.naukri.com/job-listings-consultant-aeg-tibco-ebx-developer-helles-talent-solutions-private-limited-bengaluru-bangalore-4-to-8-years-101120005721?src=jobsearchDesk&sid=16068097858865918&xp=12&px=14,Consultant AEG-Tibco EBX Developer,HELLES TALENT SOLUTIONS PRIVATE LIMITED,4-8 Yrs,Bengaluru,"SOAP and Rest API development,Consultant AEG-Tibco EBX Developer,Tibco EBX Developer,Data Modeling,Data Architecture"
https://www.naukri.com/job-listings-global-service-desk-analyst-cision-bengaluru-bangalore-1-to-4-years-091120501237?src=jobsearchDesk&sid=16068097858865918&xp=13&px=14,Global Service Desk Analyst,Cision,1-4 Yrs,Bengaluru,"Training,Public relations,Networking,Service desk,Diversity and Inclusion,Service Desk Analyst,Incident management,Genetics"
https://www.naukri.com/job-listings-immediate-openings-with-cmmi-level-5-organization-in-bangalore-ojas-innovative-technologies-private-limited-bengaluru-bangalore-5-to-10-years-061219009667?src=jobsearchDesk&sid=16068097858865918&xp=14&px=14,Immediate Openings with CMMI Level 5 Organization in Bangalore,Ojas Innovative Technologies Private Limited,5-10 Yrs,Bengaluru,"IT Skills,Mainframe,ab initio,data warehousing,Abinitio"
https://www.naukri.com/job-listings-member-technical-senior-member-technical-broadridge-financial-solutions-india-pvt-ltd-bengaluru-bangalore-2-to-7-years-041120900607?src=jobsearchDesk&sid=16068097858865918&xp=15&px=14,Member Technical/Senior Member Technical,Broadridge Financial Solutions,2-7 Yrs,Bengaluru,"IT Skills,Java,Selenium,Automation Testing,Mainframe,Jenkins,.Net,Jenkins"
https://www.naukri.com/job-listings-module-lead-net-wpf-application-support-mindtree-limited-bengaluru-bangalore-5-to-8-years-031120500447?src=jobsearchDesk&sid=16068097858865918&xp=16&px=14,"Module Lead- .Net,WPF, Application Support",Mindtree Limited,5-8 Yrs,Bengaluru,"IT Skills,.Net,Application support,Debugging,Problem management,Data structures,Scheduling,Customer service"
https://www.naukri.com/job-listings-java-development-vp-execboardinasia-bengaluru-bangalore-11-to-15-years-031120500287?src=jobsearchDesk&sid=16068097858865918&xp=17&px=14,Java Development - VP,ExecBoardinAsia,11-15 Yrs,Bengaluru,"Investment products,Wealth management,Coding,Mutual funds,Manager Technology,Design development,Application development,Investment management"
https://www.naukri.com/job-listings-visual-cobol-sse-mindtree-limited-bengaluru-bangalore-7-to-8-years-300920500366?src=jobsearchDesk&sid=16068097858865918&xp=18&px=14,Visual Cobol- SSE,Mindtree,7-8 Yrs,Bengaluru,"Application support,Process orientation,RDBMS,Analytical,Cobol,AS400,Visual Studio,Unit testing"
https://www.naukri.com/job-listings-software-senior-engineer-secureworks-bengaluru-bangalore-3-to-5-years-300819500022?src=jobsearchDesk&sid=16068097858865918&xp=19&px=14,Software Senior Engineer,Secureworks,3-5 Yrs,Bengaluru,"Computer science,C++,Linux,Networking,HP data protector,System programming,Machine learning,Data structures"
https://www.naukri.com/job-listings-architect-datawarehouse-toonmedia-consultants-bengaluru-bangalore-6-to-10-years-300317501733?src=jobsearchDesk&sid=16068097858865918&xp=20&px=14,Architect - Datawarehouse,Toonmedia Consultants,6-10 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-associate-digital-coordinator-multi-recruit-bengaluru-bangalore-6-to-11-years-280820500497?src=jobsearchDesk&sid=16068097916929812&xp=1&px=15,Associate Digital Coordinator,Multi Recruit,6-11 Yrs,Bengaluru,"Quality standards,Excel,Application programming,Social networking,CMS,Regression testing,Issue resolution,Web content management"
https://www.naukri.com/job-listings-sr-datacentre-consultant-pentagon-consultancy-services-bengaluru-bangalore-5-to-10-years-230617502545?src=jobsearchDesk&sid=16068097916929812&xp=2&px=15,Sr Datacentre Consultant,Pentagon Consultancy Services,5-10 Yrs,Bengaluru,"BPO,Payroll,Staffing,Project management,Consulting,Tools,Incident management,Stakeholder management"
https://www.naukri.com/job-listings-peoplesoft-finanace-diverse-lynx-bengaluru-bangalore-5-to-9-years-230320500919?src=jobsearchDesk&sid=16068097916929812&xp=3&px=15,Peoplesoft Finanace,Diverse Lynx,5-9 Yrs,Bengaluru,"IT Skills,Testing,catalog management,Business process testing,Project development,Peoplecode,development testing,SQR"
https://www.naukri.com/job-listings-senior-platform-engineer-mq-admin-diverse-lynx-bengaluru-bangalore-5-to-6-years-230320500223?src=jobsearchDesk&sid=16068097916929812&xp=4&px=15,Senior / Platform Engineer - MQ Admin,Diverse Lynx,5-6 Yrs,Bengaluru,"IT Skills,Mainframe,Computer science,Architecture,MQ Administrator,Application programming,Disaster recovery,Infrastructure"
https://www.naukri.com/job-listings-dot-net-core-and-angular6-diverse-lynx-bengaluru-bangalore-5-to-8-years-230320500146?src=jobsearchDesk&sid=16068097916929812&xp=5&px=15,Dot Net Core and Angular6,Diverse Lynx,5-8 Yrs,Bengaluru,"IT Skills,Software Development,Javascript,.Net,ASP.Net,Front end,GIT,SOA"
https://www.naukri.com/job-listings-bi-and-multi-dimensional-cube-mdx-soham-it-services-bengaluru-bangalore-2-to-7-years-210218500074?src=jobsearchDesk&sid=16068097916929812&xp=6&px=15,BI and Multi Dimensional Cube (MDX),SOHAM IT Services,2-7 Yrs,Bengaluru,"IT Skills,Mainframe,CV,Matrix,Cube,Technical,Time,it"
https://www.naukri.com/job-listings-integration-service-designer-tibco-businessworks-j2ee-full-stack-bloom-consulting-services-bengaluru-bangalore-8-to-10-years-201218500360?src=jobsearchDesk&sid=16068097916929812&xp=7&px=15,Integration Service Designer(Tibco BusinessWorks / J2EE Full Stack),Bloom Consulting Services,8-10 Yrs,Bengaluru,"Computer science,Front end,SOA,Enterprise architecture,Consulting,Agile,Oracle,Middleware"
https://www.naukri.com/job-listings-senior-software-engineer-ruby-python-snaphunt-bengaluru-bangalore-3-to-6-years-201020002835?src=jobsearchDesk&sid=16068097916929812&xp=8&px=15,Senior Software Engineer (Ruby/Python),Snaphunt,3-6 Yrs,Bengaluru,"Ubuntu,Java,Redhat Linux,Fleet Management,Postgresql,Object Oriented Programming,AWS,Ruby"
https://www.naukri.com/job-listings-java-architect-aaditi-technologies-bengaluru-bangalore-15-to-18-years-201017500043?src=jobsearchDesk&sid=16068097916929812&xp=9&px=15,Java Architect,AAditi technologies,15-18 Yrs,Bengaluru,"Unix,C++,SAP,XML,JSP,Java Architect,Struts,HTML"
https://www.naukri.com/job-listings-batch-scheduler-diverse-lynx-bengaluru-bangalore-3-to-8-years-180320502037?src=jobsearchDesk&sid=16068097916929812&xp=10&px=15,Batch Scheduler,Diverse Lynx,3-8 Yrs,Bengaluru,"IT Skills,Mainframe,Scheduling"
https://www.naukri.com/job-listings-batch-monitoring-diverse-lynx-bengaluru-bangalore-2-to-6-years-180320501480?src=jobsearchDesk&sid=16068097916929812&xp=11&px=15,Batch Monitoring,Diverse Lynx,2-6 Yrs,Bengaluru,"IT Skills,Mainframe,Monitoring"
https://www.naukri.com/job-listings-api-architect-diverse-lynx-bengaluru-bangalore-7-to-16-years-180320500827?src=jobsearchDesk&sid=16068097916929812&xp=12&px=15,API Architect,Diverse Lynx,7-16 Yrs,Bengaluru,"IT Skills,Java,Cloud,Oracle,Angularjs,Javascript,Mainframe,Solution architecture"
https://www.naukri.com/job-listings-senior-application-architect-cast-software-india-pvt-ltd-bengaluru-bangalore-7-to-10-years-161219500031?src=jobsearchDesk&sid=16068097916929812&xp=13&px=15,Senior Application Architect,CAST Software India Pvt Ltd,7-10 Yrs,Bengaluru,"IT Skills,Java,Mainframe,.Net,software architecture,Interpersonal skills,Networking,Customer satisfaction"
https://www.naukri.com/job-listings-incident-mgmt-production-management-morgan-stanley-advantage-services-pvt-ltd-bengaluru-bangalore-5-to-8-years-061120500354?src=jobsearchDesk&sid=16068097916929812&xp=14&px=15,Incident Mgmt ( Production Management ),Morgan Stanley Advantage Services,5-8 Yrs,Bengaluru,"Unix,Production support,Simulation,Problem management,Application development,Investment banking,Customer service,Troubleshooting"
https://www.naukri.com/job-listings-team-manager-diverse-lynx-bengaluru-bangalore-3-to-6-years-060520500568?src=jobsearchDesk&sid=16068097916929812&xp=15&px=15,Team Manager,Diverse Lynx,3-6 Yrs,Bengaluru,"IT Skills,Mainframe,Management"
https://www.naukri.com/job-listings-qa-lead-testing-morgan-stanley-advantage-services-pvt-ltd-bengaluru-bangalore-1-to-6-years-041120500623?src=jobsearchDesk&sid=16068097916929812&xp=16&px=15,QA Lead-Testing,Morgan Stanley Advantage Services,1-6 Yrs,Bengaluru,"Automation,Manager Quality Assurance,Flex,Performance testing,Selenium,WPF,Troubleshooting,SDLC"
https://www.naukri.com/job-listings-senior-software-engineer-rocket-software-bengaluru-bangalore-3-to-8-years-020920500750?src=jobsearchDesk&sid=16068097916929812&xp=17&px=15,Senior Software Engineer,Rocket Software,3-8 Yrs,Bengaluru,"IT Skills,Java,Testing,Quality Assurance,Mainframe,Computer science,Manager Quality Assurance,Web technologies"
https://www.naukri.com/job-listings-db2-dba-linktag-inc-bengaluru-bangalore-2-to-7-years-010717506145?src=jobsearchDesk&sid=16068097916929812&xp=18&px=15,DB2 DBA,LinkTag Inc.,2-7 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-as400-rpg-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-3-to-7-years-010717502089?src=jobsearchDesk&sid=16068097916929812&xp=19&px=15,AS400 RPG,Squircle IT Consulting Services Pvt Ltd,3-7 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-cognos-admin-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-6-to-8-years-010717502072?src=jobsearchDesk&sid=16068097916929812&xp=20&px=15,Cognos Admin,Squircle IT Consulting Services Pvt Ltd,6-8 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-cognos-admin-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-6-to-8-years-010717502072?src=jobsearchDesk&sid=1606809797420500&xp=1&px=16,Cognos Admin,Squircle IT Consulting Services Pvt Ltd,6-8 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-access-management-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-3-to-6-years-010717501884?src=jobsearchDesk&sid=1606809797420500&xp=2&px=16,Access Management,Squircle IT Consulting Services Pvt Ltd,3-6 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-as400-rpg-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-4-to-6-years-010717501743?src=jobsearchDesk&sid=1606809797420500&xp=3&px=16,AS400 RPG,Squircle IT Consulting Services Pvt Ltd,4-6 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-oracle-edi-federal-soft-systems-private-limited-bengaluru-bangalore-7-to-10-years-061120001591?src=jobsearchDesk&sid=1606809797420500&xp=4&px=16,Oracle EDI,Federal Soft Systems Private Limited,7-10 Yrs,Bengaluru,"IT Skills,Oracle,Oracle EDI,PL/SQL,Oracle EBS Manufacturing"
https://www.naukri.com/job-listings-technical-lead-informtaica-big-data-best-infosystems-ltd-bengaluru-bangalore-4-to-7-years-090919907792?src=jobsearchDesk&sid=1606809797420500&xp=5&px=16,Technical Lead - Informtaica/big Data,Best Infosystems Ltd,4-7 Yrs,Bengaluru,"IT Skills,Oracle,Mainframe,Unix,JCL,Power Center,HP Tools,Big Data"
https://www.naukri.com/job-listings-opening-for-visionplus-lead-career-soft-solutions-pvt-ltd-trivandrum-bengaluru-bangalore-ernakulam-kochi-cochin-6-to-10-years-101120004956?src=jobsearchDesk&sid=1606809797420500&xp=6&px=16,Opening For VisionPlus Lead,Career Soft Solutions Pvt. Ltd.,6-10 Yrs,"Trivandrum, Bengaluru, Kochi","VSAM,JCL,Db2,Cobol,Visionplus"
https://www.naukri.com/job-listings-itis-hyderabad-bangalore-who-can-join-in-7-days-ilabz-technology-llp-bengaluru-bangalore-hyderabad-secunderabad-4-to-6-years-301120003432?src=jobsearchDesk&sid=1606809797420500&xp=7&px=16,ITIS_Hyderabad_ Bangalore_ who Can join in 7 days,ILABZ TECHNOLOGY LLP,4-6 Yrs,"Bengaluru, Hyderabad","Project Management,middleware admin,network admin,citrix admin,Incident Management,Intune,windows admin,SQL DBA"
https://www.naukri.com/job-listings-vistex-consultant-immediate-hire-dynpro-india-pvt-ltd-bengaluru-bangalore-hyderabad-secunderabad-5-to-10-years-271120001294?src=jobsearchDesk&sid=1606809797420500&xp=8&px=16,Vistex Consultant (Immediate Hire),Dynpro India Pvt. Ltd.,5-10 Yrs,"Bengaluru, Hyderabad","Pricing,Vistex,SAP SD,Consulting,Badi"
https://www.naukri.com/job-listings-cast-tool-administrator-orcapod-consulting-services-private-limited-bengaluru-bangalore-hyderabad-secunderabad-2-to-4-years-031120002587?src=jobsearchDesk&sid=1606809797420500&xp=9&px=16,CAST Tool Administrator,Orcapod Consulting Services Private Limited,2-4 Yrs,"Bengaluru, Hyderabad","IT Skills,Java,Mainframe,Application Development,Java,Batch Programming,Perforce,GIT"
https://www.naukri.com/job-listings-automation-test-engineer-c2h-dynpro-india-pvt-ltd-mumbai-bengaluru-bangalore-3-to-7-years-131020606101?src=jobsearchDesk&sid=1606809797420500&xp=10&px=16,Automation Test Engineer ( C2H),Dynpro India Pvt. Ltd.,3-7 Yrs,"Mumbai, Bengaluru","IT Skills,Java,Testing,Selenium,DevOps,Oracle,.Net,SAP"
https://www.naukri.com/job-listings-vmware-virtualization-administrator-contract-to-hire-dynpro-india-pvt-ltd-bengaluru-bangalore-7-to-9-years-081020607649?src=jobsearchDesk&sid=1606809797420500&xp=11&px=16,Vmware Virtualization Administrator ( Contract To Hire),Dynpro India Pvt. Ltd.,7-9 Yrs,Bengaluru,"IT Skills,Java,Testing,Cloud,DevOps,AWS,SAP,Azure"
